timestamp,meter,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2016-01-01 18:00:00,3,889.273,3.9,2.0,-3.9,0.0,1016.0,280.0,4.6
2016-01-01 19:00:00,0,302.0,3.3,2.0,-3.9,0.0,1016.0,300.0,5.1
2016-01-01 19:00:00,1,752.77,3.3,2.0,-3.9,0.0,1016.0,300.0,5.1
2016-01-01 19:00:00,2,1139.54,3.3,2.0,-3.9,0.0,1016.0,300.0,5.1
2016-01-01 19:00:00,3,843.5189999999999,3.3,2.0,-3.9,0.0,1016.0,300.0,5.1
2016-01-01 20:00:00,0,318.0,3.9,2.0,-5.0,0.0,1016.0,290.0,4.6
2016-01-01 20:00:00,1,664.562,3.9,2.0,-5.0,0.0,1016.0,290.0,4.6
2016-01-01 20:00:00,2,1139.54,3.9,2.0,-5.0,0.0,1016.0,290.0,4.6
2016-01-01 20:00:00,3,996.7180000000001,3.9,2.0,-5.0,0.0,1016.0,290.0,4.6
2016-01-01 21:00:00,0,348.0,3.9,2.0,-5.6,0.0,1015.5,300.0,4.1
2016-01-01 21:00:00,1,721.082,3.9,2.0,-5.6,0.0,1015.5,300.0,4.1
2016-01-01 21:00:00,2,1079.57,3.9,2.0,-5.6,0.0,1015.5,300.0,4.1
2016-01-01 21:00:00,3,971.919,3.9,2.0,-5.6,0.0,1015.5,300.0,4.1
2016-01-01 22:00:00,0,309.0,3.3,2.0,-6.1,0.0,1015.5,270.0,4.6
2016-01-01 22:00:00,1,681.0260000000001,3.3,2.0,-6.1,0.0,1015.5,270.0,4.6
2016-01-01 22:00:00,2,1139.54,3.3,2.0,-6.1,0.0,1015.5,270.0,4.6
2016-01-01 22:00:00,3,940.77,3.3,2.0,-6.1,0.0,1015.5,270.0,4.6
2016-01-01 23:00:00,0,343.0,2.8,4.0,-6.1,0.0,1016.5,270.0,4.1
2016-01-01 23:00:00,1,577.809,2.8,4.0,-6.1,0.0,1016.5,270.0,4.1
2016-01-01 23:00:00,2,1199.52,2.8,4.0,-6.1,0.0,1016.5,270.0,4.1
2016-01-01 23:00:00,3,983.725,2.8,4.0,-6.1,0.0,1016.5,270.0,4.1
2016-01-02 00:00:00,0,342.0,2.8,4.0,-6.1,0.0,1017.0,280.0,3.6
2016-01-02 00:00:00,1,544.2769999999999,2.8,4.0,-6.1,0.0,1017.0,280.0,3.6
2016-01-02 00:00:00,2,1259.5,2.8,4.0,-6.1,0.0,1017.0,280.0,3.6
2016-01-02 00:00:00,3,1164.43,2.8,4.0,-6.1,0.0,1017.0,280.0,3.6
2016-01-02 01:00:00,0,317.0,2.2,4.0,-6.7,0.0,1017.5,290.0,3.1
2016-01-02 01:00:00,1,581.7080000000001,2.2,4.0,-6.7,0.0,1017.5,290.0,3.1
2016-01-02 01:00:00,2,1259.5,2.2,4.0,-6.7,0.0,1017.5,290.0,3.1
2016-01-02 01:00:00,3,1277.75,2.2,4.0,-6.7,0.0,1017.5,290.0,3.1
2016-01-02 02:00:00,0,315.0,1.1,0.0,-6.7,0.0,1018.0,280.0,3.1
2016-01-02 02:00:00,1,702.3810000000001,1.1,0.0,-6.7,0.0,1018.0,280.0,3.1
2016-01-02 02:00:00,2,1259.5,1.1,0.0,-6.7,0.0,1018.0,280.0,3.1
2016-01-02 02:00:00,3,1167.29,1.1,0.0,-6.7,0.0,1018.0,280.0,3.1
2016-01-02 03:00:00,0,311.0,1.1,0.0,-8.3,0.0,1017.5,270.0,2.1
2016-01-02 03:00:00,1,702.549,1.1,0.0,-8.3,0.0,1017.5,270.0,2.1
2016-01-02 03:00:00,2,1379.45,1.1,0.0,-8.3,0.0,1017.5,270.0,2.1
2016-01-02 03:00:00,3,1150.09,1.1,0.0,-8.3,0.0,1017.5,270.0,2.1
2016-01-02 04:00:00,0,297.0,0.6,0.0,-8.9,0.0,1018.0,300.0,3.6
2016-01-02 04:00:00,1,640.878,0.6,0.0,-8.9,0.0,1018.0,300.0,3.6
2016-01-02 04:00:00,2,1139.54,0.6,0.0,-8.9,0.0,1018.0,300.0,3.6
2016-01-02 04:00:00,3,1272.37,0.6,0.0,-8.9,0.0,1018.0,300.0,3.6
2016-01-02 05:00:00,0,324.0,-0.6,0.0,-8.3,0.0,1018.0,240.0,1.5
2016-01-02 05:00:00,1,658.3530000000001,-0.6,0.0,-8.3,0.0,1018.0,240.0,1.5
2016-01-02 05:00:00,2,1259.5,-0.6,0.0,-8.3,0.0,1018.0,240.0,1.5
2016-01-02 05:00:00,3,1209.37,-0.6,0.0,-8.3,0.0,1018.0,240.0,1.5
2016-01-02 06:00:00,0,317.0,0.0,0.0,-7.8,0.0,1018.0,270.0,3.1
2016-01-02 06:00:00,1,637.326,0.0,0.0,-7.8,0.0,1018.0,270.0,3.1
2016-01-02 06:00:00,2,1439.42,0.0,0.0,-7.8,0.0,1018.0,270.0,3.1
2016-01-02 06:00:00,3,1250.69,0.0,0.0,-7.8,0.0,1018.0,270.0,3.1
2016-01-02 07:00:00,0,314.0,0.6,0.0,-7.8,0.0,1018.0,280.0,3.6
2016-01-02 07:00:00,1,576.737,0.6,0.0,-7.8,0.0,1018.0,280.0,3.6
2016-01-02 07:00:00,2,1439.42,0.6,0.0,-7.8,0.0,1018.0,280.0,3.6
2016-01-02 07:00:00,3,1218.93,0.6,0.0,-7.8,0.0,1018.0,280.0,3.6
2016-01-02 08:00:00,0,291.0,0.6,0.0,-8.9,0.0,1018.0,320.0,2.1
2016-01-02 08:00:00,1,522.243,0.6,0.0,-8.9,0.0,1018.0,320.0,2.1
2016-01-02 08:00:00,2,1379.45,0.6,0.0,-8.9,0.0,1018.0,320.0,2.1
2016-01-02 08:00:00,3,1193.77,0.6,0.0,-8.9,0.0,1018.0,320.0,2.1
2016-01-02 09:00:00,0,302.0,0.6,0.0,-10.0,0.0,1017.5,300.0,3.1
2016-01-02 09:00:00,1,495.42,0.6,0.0,-10.0,0.0,1017.5,300.0,3.1
2016-01-02 09:00:00,2,1619.35,0.6,0.0,-10.0,0.0,1017.5,300.0,3.1
2016-01-02 09:00:00,3,1252.03,0.6,0.0,-10.0,0.0,1017.5,300.0,3.1
2016-01-02 10:00:00,0,322.0,0.0,0.0,-10.0,0.0,1018.0,300.0,3.1
2016-01-02 10:00:00,1,671.232,0.0,0.0,-10.0,0.0,1018.0,300.0,3.1
2016-01-02 10:00:00,2,1499.4,0.0,0.0,-10.0,0.0,1018.0,300.0,3.1
2016-01-02 10:00:00,3,1201.83,0.0,0.0,-10.0,0.0,1018.0,300.0,3.1
2016-01-02 11:00:00,0,316.0,0.6,0.0,-10.0,0.0,1018.0,310.0,1.5
2016-01-02 11:00:00,1,621.6519999999999,0.6,0.0,-10.0,0.0,1018.0,310.0,1.5
2016-01-02 11:00:00,2,1679.33,0.6,0.0,-10.0,0.0,1018.0,310.0,1.5
2016-01-02 11:00:00,3,1157.43,0.6,0.0,-10.0,0.0,1018.0,310.0,1.5
2016-01-02 12:00:00,0,342.0,0.0,0.0,-9.4,0.0,1018.5,270.0,1.5
2016-01-02 12:00:00,1,684.7360000000001,0.0,0.0,-9.4,0.0,1018.5,270.0,1.5
2016-01-02 12:00:00,2,1559.38,0.0,0.0,-9.4,0.0,1018.5,270.0,1.5
2016-01-02 12:00:00,3,1171.56,0.0,0.0,-9.4,0.0,1018.5,270.0,1.5
2016-01-02 13:00:00,0,367.0,0.0,0.0,-8.9,0.0,1019.0,270.0,1.5
2016-01-02 13:00:00,1,649.835,0.0,0.0,-8.9,0.0,1019.0,270.0,1.5
2016-01-02 13:00:00,2,1439.42,0.0,0.0,-8.9,0.0,1019.0,270.0,1.5
2016-01-02 13:00:00,3,1200.34,0.0,0.0,-8.9,0.0,1019.0,270.0,1.5
2016-01-02 14:00:00,0,326.0,1.1,0.0,-6.7,0.0,1019.0,270.0,2.6
2016-01-02 14:00:00,1,702.721,1.1,0.0,-6.7,0.0,1019.0,270.0,2.6
2016-01-02 14:00:00,2,1439.42,1.1,0.0,-6.7,0.0,1019.0,270.0,2.6
2016-01-02 14:00:00,3,1112.3,1.1,0.0,-6.7,0.0,1019.0,270.0,2.6
2016-01-02 15:00:00,0,380.0,1.7,0.0,-7.2,0.0,1019.5,260.0,4.6
2016-01-02 15:00:00,1,789.201,1.7,0.0,-7.2,0.0,1019.5,260.0,4.6
2016-01-02 15:00:00,2,1259.5,1.7,0.0,-7.2,0.0,1019.5,260.0,4.6
2016-01-02 15:00:00,3,818.3939999999999,1.7,0.0,-7.2,0.0,1019.5,260.0,4.6
2016-01-02 16:00:00,0,328.0,2.2,4.0,-7.2,0.0,1019.0,270.0,4.1
2016-01-02 16:00:00,1,823.7389999999999,2.2,4.0,-7.2,0.0,1019.0,270.0,4.1
2016-01-02 16:00:00,2,1259.5,2.2,4.0,-7.2,0.0,1019.0,270.0,4.1
2016-01-02 16:00:00,3,870.0160000000001,2.2,4.0,-7.2,0.0,1019.0,270.0,4.1
2016-01-02 17:00:00,0,373.0,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6
2016-01-02 17:00:00,1,745.1260000000001,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6
2016-01-02 17:00:00,2,1079.57,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6
2016-01-02 17:00:00,3,777.216,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6
2016-01-02 18:00:00,0,351.0,4.4,0.0,-6.7,0.0,1016.5,280.0,4.6
2016-01-02 18:00:00,1,827.197,4.4,0.0,-6.7,0.0,1016.5,280.0,4.6
2016-01-02 18:00:00,2,1079.57,4.4,0.0,-6.7,0.0,1016.5,280.0,4.6
2016-01-02 18:00:00,3,766.837,4.4,0.0,-6.7,0.0,1016.5,280.0,4.6
2016-01-02 19:00:00,0,315.0,5.0,0.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 19:00:00,1,784.628,5.0,0.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 19:00:00,2,1019.59,5.0,0.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 19:00:00,3,885.007,5.0,0.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 20:00:00,0,390.0,4.4,4.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 20:00:00,1,742.817,4.4,4.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 20:00:00,2,899.64,4.4,4.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 20:00:00,3,859.5269999999999,4.4,4.0,-6.1,0.0,1015.5,270.0,4.1
2016-01-02 21:00:00,0,328.0,3.9,4.0,-6.1,0.0,1015.5,300.0,4.1
2016-01-02 21:00:00,1,754.687,3.9,4.0,-6.1,0.0,1015.5,300.0,4.1
2016-01-02 21:00:00,2,1019.59,3.9,4.0,-6.1,0.0,1015.5,300.0,4.1
2016-01-02 21:00:00,3,932.804,3.9,4.0,-6.1,0.0,1015.5,300.0,4.1
2016-01-02 22:00:00,0,343.0,3.9,2.0,-6.1,0.0,1016.0,310.0,2.6
2016-01-02 22:00:00,1,784.0010000000001,3.9,2.0,-6.1,0.0,1016.0,310.0,2.6
2016-01-02 22:00:00,2,959.6160000000001,3.9,2.0,-6.1,0.0,1016.0,310.0,2.6
2016-01-02 22:00:00,3,875.023,3.9,2.0,-6.1,0.0,1016.0,310.0,2.6
2016-01-02 23:00:00,0,327.0,2.8,0.0,-6.1,0.0,1016.0,300.0,1.5
2016-01-02 23:00:00,1,639.8530000000001,2.8,0.0,-6.1,0.0,1016.0,300.0,1.5
2016-01-02 23:00:00,2,1259.5,2.8,0.0,-6.1,0.0,1016.0,300.0,1.5
2016-01-02 23:00:00,3,1074.6,2.8,0.0,-6.1,0.0,1016.0,300.0,1.5
2016-01-03 00:00:00,0,334.0,1.1,0.0,-6.1,0.0,1016.5,0.0,0.0
2016-01-03 00:00:00,1,676.557,1.1,0.0,-6.1,0.0,1016.5,0.0,0.0
2016-01-03 00:00:00,2,1199.52,1.1,0.0,-6.1,0.0,1016.5,0.0,0.0
2016-01-03 00:00:00,3,1170.16,1.1,0.0,-6.1,0.0,1016.5,0.0,0.0
2016-01-03 01:00:00,0,341.0,1.1,0.0,-5.6,0.0,1016.0,0.0,0.0
2016-01-03 01:00:00,1,588.779,1.1,0.0,-5.6,0.0,1016.0,0.0,0.0
2016-01-03 01:00:00,2,1259.5,1.1,0.0,-5.6,0.0,1016.0,0.0,0.0
2016-01-03 01:00:00,3,950.3789999999999,1.1,0.0,-5.6,0.0,1016.0,0.0,0.0
2016-01-03 02:00:00,0,322.0,0.0,0.0,-6.1,0.0,1016.0,0.0,0.0
2016-01-03 02:00:00,1,568.429,0.0,0.0,-6.1,0.0,1016.0,0.0,0.0
2016-01-03 02:00:00,2,1259.5,0.0,0.0,-6.1,0.0,1016.0,0.0,0.0
2016-01-03 02:00:00,3,1063.25,0.0,0.0,-6.1,0.0,1016.0,0.0,0.0
2016-01-03 03:00:00,0,316.0,-1.1,0.0,-6.1,0.0,1015.5,300.0,2.1
2016-01-03 03:00:00,1,641.939,-1.1,0.0,-6.1,0.0,1015.5,300.0,2.1
2016-01-03 03:00:00,2,1079.57,-1.1,0.0,-6.1,0.0,1015.5,300.0,2.1
2016-01-03 03:00:00,3,1141.6,-1.1,0.0,-6.1,0.0,1015.5,300.0,2.1
2016-01-03 04:00:00,0,310.0,-0.6,0.0,-5.6,0.0,1015.0,270.0,1.5
2016-01-03 04:00:00,1,625.173,-0.6,0.0,-5.6,0.0,1015.0,270.0,1.5
2016-01-03 04:00:00,2,1259.5,-0.6,0.0,-5.6,0.0,1015.0,270.0,1.5
2016-01-03 04:00:00,3,1164.4,-0.6,0.0,-5.6,0.0,1015.0,270.0,1.5
2016-01-03 05:00:00,0,311.0,-1.7,0.0,-6.1,0.0,1014.5,0.0,0.0
2016-01-03 05:00:00,1,615.761,-1.7,0.0,-6.1,0.0,1014.5,0.0,0.0
2016-01-03 05:00:00,2,1319.47,-1.7,0.0,-6.1,0.0,1014.5,0.0,0.0
2016-01-03 05:00:00,3,1155.96,-1.7,0.0,-6.1,0.0,1014.5,0.0,0.0
2016-01-03 06:00:00,0,322.0,-2.2,0.0,-6.1,0.0,1014.0,0.0,0.0
2016-01-03 06:00:00,1,610.889,-2.2,0.0,-6.1,0.0,1014.0,0.0,0.0
2016-01-03 06:00:00,2,1259.5,-2.2,0.0,-6.1,0.0,1014.0,0.0,0.0
2016-01-03 06:00:00,3,1227.11,-2.2,0.0,-6.1,0.0,1014.0,0.0,0.0
2016-01-03 07:00:00,0,296.0,-2.2,0.0,-5.6,0.0,1013.0,230.0,2.1
2016-01-03 07:00:00,1,569.241,-2.2,0.0,-5.6,0.0,1013.0,230.0,2.1
2016-01-03 07:00:00,2,1439.42,-2.2,0.0,-5.6,0.0,1013.0,230.0,2.1
2016-01-03 07:00:00,3,1212.74,-2.2,0.0,-5.6,0.0,1013.0,230.0,2.1
2016-01-03 08:00:00,0,313.0,-2.8,0.0,-5.0,0.0,1012.5,230.0,1.5
2016-01-03 08:00:00,1,544.614,-2.8,0.0,-5.0,0.0,1012.5,230.0,1.5
2016-01-03 08:00:00,2,1499.4,-2.8,0.0,-5.0,0.0,1012.5,230.0,1.5
2016-01-03 08:00:00,3,1152.01,-2.8,0.0,-5.0,0.0,1012.5,230.0,1.5
2016-01-03 09:00:00,0,309.0,-3.3,0.0,-6.1,0.0,1011.5,200.0,2.6
2016-01-03 09:00:00,1,505.625,-3.3,0.0,-6.1,0.0,1011.5,200.0,2.6
2016-01-03 09:00:00,2,1499.4,-3.3,0.0,-6.1,0.0,1011.5,200.0,2.6
2016-01-03 09:00:00,3,1181.01,-3.3,0.0,-6.1,0.0,1011.5,200.0,2.6
2016-01-03 10:00:00,0,339.0,-1.7,0.0,-5.0,0.0,1011.0,250.0,2.1
2016-01-03 10:00:00,1,676.543,-1.7,0.0,-5.0,0.0,1011.0,250.0,2.1
2016-01-03 10:00:00,2,1379.45,-1.7,0.0,-5.0,0.0,1011.0,250.0,2.1
2016-01-03 10:00:00,3,1215.99,-1.7,0.0,-5.0,0.0,1011.0,250.0,2.1
2016-01-03 11:00:00,0,327.0,-2.8,0.0,-6.1,0.0,1011.0,190.0,1.5
2016-01-03 11:00:00,1,658.62,-2.8,0.0,-6.1,0.0,1011.0,190.0,1.5
2016-01-03 11:00:00,2,1559.38,-2.8,0.0,-6.1,0.0,1011.0,190.0,1.5
2016-01-03 11:00:00,3,1177.27,-2.8,0.0,-6.1,0.0,1011.0,190.0,1.5
2016-01-03 12:00:00,0,315.0,-2.2,0.0,-5.0,-1.0,1011.0,190.0,1.5
2016-01-03 12:00:00,1,680.454,-2.2,0.0,-5.0,-1.0,1011.0,190.0,1.5
2016-01-03 12:00:00,2,1559.38,-2.2,0.0,-5.0,-1.0,1011.0,190.0,1.5
2016-01-03 12:00:00,3,1001.0,-2.2,0.0,-5.0,-1.0,1011.0,190.0,1.5
2016-01-03 13:00:00,0,318.0,-1.7,0.0,-4.4,0.0,1011.0,230.0,2.1
2016-01-03 13:00:00,1,737.1610000000001,-1.7,0.0,-4.4,0.0,1011.0,230.0,2.1
2016-01-03 13:00:00,2,1319.47,-1.7,0.0,-4.4,0.0,1011.0,230.0,2.1
2016-01-03 13:00:00,3,1062.83,-1.7,0.0,-4.4,0.0,1011.0,230.0,2.1
2016-01-03 14:00:00,0,344.0,1.1,0.0,-3.3,0.0,1011.5,220.0,3.1
2016-01-03 14:00:00,1,638.997,1.1,0.0,-3.3,0.0,1011.5,220.0,3.1
2016-01-03 14:00:00,2,1319.47,1.1,0.0,-3.3,0.0,1011.5,220.0,3.1
2016-01-03 14:00:00,3,866.1260000000001,1.1,0.0,-3.3,0.0,1011.5,220.0,3.1
2016-01-03 15:00:00,0,314.0,5.0,0.0,-3.3,0.0,1011.0,230.0,4.1
2016-01-03 15:00:00,1,774.927,5.0,0.0,-3.3,0.0,1011.0,230.0,4.1
2016-01-03 15:00:00,2,959.6160000000001,5.0,0.0,-3.3,0.0,1011.0,230.0,4.1
2016-01-03 15:00:00,3,761.1239999999999,5.0,0.0,-3.3,0.0,1011.0,230.0,4.1
2016-01-03 16:00:00,0,343.0,7.2,0.0,-5.0,0.0,1010.5,260.0,6.2
2016-01-03 16:00:00,1,756.247,7.2,0.0,-5.0,0.0,1010.5,260.0,6.2
2016-01-03 16:00:00,2,959.6160000000001,7.2,0.0,-5.0,0.0,1010.5,260.0,6.2
2016-01-03 16:00:00,3,781.2919999999999,7.2,0.0,-5.0,0.0,1010.5,260.0,6.2
2016-01-03 17:00:00,0,324.0,7.8,0.0,-5.6,0.0,1009.5,280.0,5.1
2016-01-03 17:00:00,1,723.7360000000001,7.8,0.0,-5.6,0.0,1009.5,280.0,5.1
2016-01-03 17:00:00,2,899.64,7.8,0.0,-5.6,0.0,1009.5,280.0,5.1
2016-01-03 17:00:00,3,809.602,7.8,0.0,-5.6,0.0,1009.5,280.0,5.1
2016-01-03 18:00:00,0,346.0,8.3,0.0,-5.6,0.0,1009.0,300.0,5.7
2016-01-03 18:00:00,1,769.8910000000001,8.3,0.0,-5.6,0.0,1009.0,300.0,5.7
2016-01-03 18:00:00,2,959.6160000000001,8.3,0.0,-5.6,0.0,1009.0,300.0,5.7
2016-01-03 18:00:00,3,761.084,8.3,0.0,-5.6,0.0,1009.0,300.0,5.7
2016-01-03 19:00:00,0,306.0,7.8,0.0,-5.0,0.0,1009.5,300.0,6.2
2016-01-03 19:00:00,1,682.451,7.8,0.0,-5.0,0.0,1009.5,300.0,6.2
2016-01-03 19:00:00,2,719.712,7.8,0.0,-5.0,0.0,1009.5,300.0,6.2
2016-01-03 19:00:00,3,725.865,7.8,0.0,-5.0,0.0,1009.5,300.0,6.2
2016-01-03 20:00:00,0,361.0,6.7,0.0,-5.0,0.0,1009.5,330.0,5.1
2016-01-03 20:00:00,1,848.735,6.7,0.0,-5.0,0.0,1009.5,330.0,5.1
2016-01-03 20:00:00,2,899.64,6.7,0.0,-5.0,0.0,1009.5,330.0,5.1
2016-01-03 20:00:00,3,725.289,6.7,0.0,-5.0,0.0,1009.5,330.0,5.1
2016-01-03 21:00:00,0,348.0,5.6,0.0,-5.0,0.0,1010.5,300.0,6.7
